league,season,homeTeam,awayTeam,date,team,min,sec,x,y,goalYN,headerYN,bigChanceYN,fromCornerYN,fastBreakYN,penaltyYN,directFKYN,ownGoalYN,chanceX1,chanceY1,chanceX2,chanceY2,crossYN,throughballYN,indirectFKYN,secondThroughballYN,dribbleKeeperYN,dribbleBeforeYN,reboundYN,errorYN,onTarget,sixYard,penaltyArea,outBox,Premier League,La Liga,Ligue 1,Bundesliga,Serie A,state_-1,state_0,state_1,distance,angle,xg
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,19,15,2.5999999999999943,59.6,1,1,1,0,0,0,0,0,77.2,19.0,96.6,59.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,9.945853407325085,24.045661885871695,0.3349156473390515
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Tottenham,22,38,24.200000000000003,51.5,1,0,0,0,0,0,0,0,55.6,61.8,68.5,44.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,24.24644303810355,26.414651547451633,0.03142616065046489
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,27,0,10.0,51.6,0,0,0,0,0,0,0,0,81.3,52.7,89.9,51.6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,10.12719112093773,58.42307330293497,0.12811601515572088
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,33,1,20.900000000000006,43.5,0,0,0,0,0,0,0,0,55.4,45.5,73.3,27.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,21.887439320304242,28.08140961398402,0.04272345604966944
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,34,1,3.5999999999999943,43.9,1,0,1,0,0,0,0,0,97.2,14.5,96.4,44.1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,7.083078426785911,66.69366014555396,0.4142190661078177
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,35,40,7.299999999999997,31.6,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19.79520143873257,13.038624725521831,0.056268077171999144
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,42,16,13.400000000000006,48.7,0,0,0,0,0,0,0,0,89.0,7.0,86.8,46.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13.462912017836265,45.76004800621566,0.07664497786794638
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,43,33,21.099999999999994,61.1,0,0,0,0,0,0,0,0,82.4,72.1,78.8,60.6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,23.84156035162128,24.171843586590864,0.041360935774731426
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,45,3,22.5,58.8,0,0,0,0,0,0,0,0,71.0,70.9,77.3,65.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24.15967715016076,24.954835173089666,0.04033666940059716
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,50,46,18.700000000000003,48.8,0,0,0,0,0,0,0,0,39.0,7.7,52.7,18.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18.738463117342363,33.78374488969674,0.06785403045909968
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,51,8,25.5,58.4,0,0,0,1,0,0,0,0,77.4,26.8,73.6,54.9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,26.847904946196454,22.895920530598264,0.025157360690544056
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,53,36,18.5,35.7,0,0,0,0,0,0,0,0,79.3,30.3,80.7,26.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23.38247206776905,22.299113433226218,0.04201326748437393
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,55,24,12.900000000000006,64.3,0,0,0,0,0,0,0,0,69.0,60.9,87.1,64.3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19.258764238652493,23.487916397785987,0.08783241691174364
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,56,0,13.099999999999994,45.8,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,13.756816492197599,43.61139678621141,0.35150114491852996
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,56,15,14.099999999999994,56.5,0,0,1,0,0,0,0,0,68.7,59.2,85.9,55.9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,15.526107045875982,37.62059695472451,0.39554057148281574
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Tottenham,58,49,5.0,42.5,1,1,0,1,0,0,0,0,99.6,0.7,94.7,43.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,9.013878188659973,49.45504336979169,0.07113219036592155
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Tottenham,60,11,62.0,53.0,0,0,0,0,0,0,0,0,32.2,66.6,39.2,55.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,62.07253821135398,10.48130007255346,0.0007968496239894058
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,62,50,13.0,63.1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,18.455622449540954,25.686690638923746,0.1601971210468789
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,62,58,21.400000000000006,66.0,0,0,0,0,0,0,0,0,82.8,86.2,78.3,71.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,26.720029940102993,19.69690086100314,0.02634195118288883
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,63,26,5.200000000000003,57.0,0,1,0,1,0,0,0,0,99.6,99.3,94.6,55.7,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,8.720091742636658,53.69716825876118,0.08292464238087494
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,63,27,8.099999999999994,65.3,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,17.311845655504204,19.06366011909183,0.061466943752998576
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,64,19,2.0999999999999943,39.8,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10.41393297462587,17.493073039461365,0.06059816997842184
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,64,59,9.799999999999997,43.1,0,1,0,1,0,0,0,0,99.4,0.5,90.3,43.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11.98540779448075,45.14395894207204,0.03929175746351018
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,71,37,13.099999999999994,50.5,0,0,0,0,0,0,0,0,80.9,55.3,83.2,59.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13.109538512091104,46.97780476007741,0.09823202687863117
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,71,39,13.700000000000003,46.2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,14.217243052012583,42.63439037705941,0.08832560487178545
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,74,7,6.799999999999997,55.5,0,0,0,0,0,0,0,0,86.1,26.2,90.6,61.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8.745856161634489,60.42095262351891,0.14322497730944375
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,81,7,9.799999999999997,49.0,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.8508882848198,59.98137624219645,0.054068672733400644
Premier League,2019/2020,Manchester City,Tottenham,2019-08-17,Manchester City,98,37,12.200000000000003,61.6,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16.834488409215176,28.99970582057484,0.06817468746775501
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,5,9,22.700000000000003,32.1,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,28.908476265621474,17.85801890464152,0.01669226401108125
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,7,54,9.599999999999994,41.8,0,1,0,1,0,0,0,0,99.5,0.5,91.3,46.9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12.625371281669302,40.77262409424883,0.036074219448481284
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,9,17,24.400000000000006,35.7,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,28.281619472724685,19.925052703874528,0.058160447320735144
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,9,54,12.0,67.0,1,0,0,0,0,0,0,0,25.7,54.3,85.9,79.6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,20.808652046684813,18.85834585119663,0.0457058409035363
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,23,21,4.299999999999997,58.2,0,1,0,1,0,0,0,0,99.5,0.5,95.7,58.2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9.25904962725657,42.636895414202,0.07903939208335851
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,28,45,12.900000000000006,66.3,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,20.787015177749787,20.204059666148353,0.05378499371705967
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,38,40,22.400000000000006,60.2,0,0,0,0,0,0,0,0,94.5,76.9,76.7,65.2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,24.61300469264166,24.00883554881705,0.03005715172421211
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,40,50,10.599999999999994,48.7,0,1,1,0,0,0,0,0,76.6,29.5,89.9,49.7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10.679419459877016,55.98293020584017,0.24322569147306067
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,46,32,25.900000000000006,44.3,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.519803920843763,23.756907583718544,0.020146547492803167
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,49,44,15.799999999999997,72.1,0,0,0,1,0,0,0,0,96.4,82.4,85.8,75.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,27.167075661542956,14.320968149018794,0.017914055949398863
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,59,12,10.0,44.3,0,0,1,0,0,0,0,0,76.5,30.7,90.0,44.3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,11.510430052782565,48.742988295687155,0.42915207923931536
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,62,20,10.599999999999994,42.6,0,1,0,0,0,0,0,0,84.8,10.3,90.5,41.3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12.927490088953844,41.91023309425938,0.04435790913852432
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,66,9,8.200000000000003,44.8,0,1,1,0,0,0,0,0,89.9,54.2,91.8,44.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.70978887515069,56.53541591324879,0.23399334900419805
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,79,32,29.5,56.5,0,0,0,0,0,0,0,0,54.1,21.0,59.3,79.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30.20761493398643,20.91459384829133,0.022491692679163258
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,85,30,8.799999999999997,61.2,0,0,0,0,0,0,0,0,38.2,77.5,52.8,97.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,14.243595051811885,30.488170391817334,0.1000124676473609
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,86,14,20.900000000000006,45.7,0,0,0,0,0,0,0,0,81.8,51.3,79.1,45.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21.337759957408842,29.4019345589473,0.041400159223165076
Premier League,2019/2020,Everton,Watford,2019-08-17,Watford,86,15,10.299999999999997,59.3,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13.877319625921999,36.2586473328673,0.2906647607015953
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,90,40,19.5,63.3,0,0,0,0,1,0,0,0,31.6,50.3,69.2,73.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23.603813251252433,22.962909978999175,0.06704638600404614
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,94,0,16.0,50.9,0,0,0,0,0,0,0,0,75.9,55.6,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,16.02529250903084,39.11539171333728,0.08736146607221643
Premier League,2019/2020,Everton,Watford,2019-08-17,Everton,97,52,18.5,70.9,0,0,0,0,0,0,0,0,86.5,85.9,82.1,71.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27.911646314755426,15.774557738093822,0.02684382848514195
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,0,52,7.700000000000003,51.1,0,1,1,0,0,0,0,0,69.2,95.3,95.0,47.6,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7.778174593052025,72.3024711510766,0.355275179465717
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,20,23,16.400000000000006,54.2,0,0,0,0,0,0,0,0,78.5,76.6,82.3,53.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16.929264603047596,36.34356659569324,0.06902318546111078
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,20,25,26.799999999999997,62.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,29.656871041969346,19.833935341662762,0.02002626546783966
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,21,43,23.299999999999997,37.6,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,26.39412813487121,21.798137175711442,0.027128731333156145
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,24,52,15.700000000000003,69.4,0,0,0,0,0,0,0,0,75.2,67.5,83.2,82.9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,24.956962956257325,16.865779023317426,0.030561556848765943
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,32,37,6.299999999999997,48.9,0,1,1,0,0,0,0,0,86.1,92.1,94.0,46.7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6.3953107821277895,83.32117741836485,0.3845579909649898
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,36,48,6.799999999999997,61.4,0,0,0,1,0,0,0,0,75.0,18.3,95.5,60.9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13.274034804836091,28.343296187714206,0.04703490329350763
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,43,40,21.400000000000006,39.2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,23.97081558896151,24.228668178926295,0.034496821181489716
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,45,27,21.799999999999997,61.8,0,0,0,0,0,0,0,0,70.5,66.4,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24.788707106261104,23.123337307236746,0.0322043393662539
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,49,48,30.400000000000006,38.8,0,0,0,0,0,0,0,0,70.2,90.6,64.1,39.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,32.39753077010654,18.81552227455311,0.015147788468739333
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,51,28,15.799999999999997,37.3,0,0,0,0,0,0,0,0,84.5,28.7,84.3,36.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,20.271408436514715,25.452295492489327,0.04861298565078261
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,53,5,24.200000000000003,67.4,0,0,0,0,0,0,0,0,72.1,66.4,78.0,70.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,29.806039656418637,17.86535653453389,0.019437199124293293
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,57,52,11.799999999999997,44.5,0,0,1,0,0,0,0,0,91.4,33.9,87.8,48.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13.018832512940625,44.47668833981266,0.33042556749899815
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,62,31,11.400000000000006,71.1,1,0,1,0,0,0,0,0,66.5,85.7,89.0,67.8,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,23.982702099638395,13.46745831933955,0.1820885625891988
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,64,13,15.400000000000006,67.2,0,0,0,0,0,0,0,0,82.9,92.1,81.1,74.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,23.086792761230395,19.328943101731582,0.03379541330233175
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,65,15,9.400000000000006,46.0,0,1,0,1,0,0,0,0,99.5,0.5,86.9,50.4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.215674231297713,56.151058465721846,0.05009775803080958
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,66,2,18.099999999999994,43.9,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,19.100261778310784,31.83568582548035,0.05106154988628902
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,72,25,21.599999999999994,32.8,0,0,0,0,0,0,0,0,86.7,25.8,76.9,31.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27.611591768675705,18.64216550321937,0.02356050378182693
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,73,30,9.099999999999994,51.5,0,0,1,0,0,0,0,0,96.6,25.0,91.4,51.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.222797840135058,63.126495385563075,0.4222327989896323
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,82,49,7.400000000000006,56.3,0,1,1,0,0,0,0,0,83.4,17.6,95.3,55.8,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,9.718538984847468,53.70378547646079,0.28198756799542857
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,84,4,9.299999999999997,70.1,0,0,0,0,0,0,0,0,55.2,86.3,69.9,93.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22.147234590350095,13.033257380067793,0.03923268480567445
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,87,15,13.200000000000003,64.7,0,0,0,0,1,0,0,0,68.9,73.6,72.1,64.2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,19.75677099123235,22.80788009980315,0.08125408070722517
Premier League,2019/2020,Brighton,West Ham,2019-08-17,Brighton,92,24,13.5,54.2,0,0,0,1,0,0,0,0,87.8,51.5,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,14.138246001537816,42.59402948335472,0.07297506784379004
Premier League,2019/2020,Brighton,West Ham,2019-08-17,West Ham,95,7,4.700000000000003,47.8,0,1,1,1,0,0,0,0,89.9,34.6,94.3,45.4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5.189412298131653,95.92438236737675,0.39875502673491386
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,1,40,11.5,50.0,1,0,1,0,0,1,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,11.5,27.596563148562016,0.10078263200852922
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,3,0,9.799999999999997,54.4,0,1,0,0,0,0,0,0,80.0,15.5,90.5,57.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.742439201596625,33.20850302331203,0.08526492189286931
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,3,39,16.5,31.1,0,0,0,0,0,0,0,0,87.5,33.7,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25.089041432466086,6.793520864964336,0.0
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,7,46,27.599999999999994,57.5,0,0,0,0,0,0,0,0,62.2,49.3,73.1,56.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,28.600874112516205,34.38764633964745,0.07440865517776434
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,8,21,27.799999999999997,58.5,0,0,0,1,0,0,0,0,86.1,87.4,74.9,68.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,29.070431713340614,26.38010740522203,0.13244785288387464
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,11,12,25.700000000000003,53.9,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,25.994230129011324,12.177752050621756,0.04463304406322507
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,16,59,20.200000000000003,58.5,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21.915519615103815,16.92513539700258,0.2024227933803715
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,21,53,17.099999999999994,44.3,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,18.024982662959758,49.31602751986564,0.07182921108144018
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,25,31,7.299999999999997,61.5,0,0,0,0,0,0,0,0,85.8,89.0,93.0,60.4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,13.621306838919677,11.618692827359244,0.02430156760206564
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,27,25,8.200000000000003,33.0,0,0,0,0,0,0,0,0,86.4,89.4,90.7,32.7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,18.874321179846444,95.25242790552586,0.4075417335632068
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,29,54,12.200000000000003,68.1,0,0,0,0,0,0,0,0,75.2,84.2,87.7,74.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21.827734651126757,23.422582311839466,0.057086153372580134
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,39,4,24.799999999999997,47.5,0,0,0,0,0,0,0,0,81.7,52.2,75.0,49.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24.92568955916766,22.658845734947654,0.025330877215764425
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,41,50,23.5,30.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30.409537977417546,18.922433137197547,0.053440928090861296
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,44,21,19.799999999999997,57.3,0,0,0,0,0,0,0,0,59.5,94.1,76.9,51.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21.102843410308477,57.41433750633485,0.07734459693960706
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,44,45,7.599999999999994,34.5,0,0,0,0,0,0,0,0,73.1,46.9,90.9,33.7,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,17.262966141425405,52.29222418249882,0.05161170513596298
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,47,49,8.099999999999994,52.4,0,0,1,0,0,0,0,0,96.7,67.5,91.6,54.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.448076704197229,20.54282939074138,0.04563303423326191
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,48,34,26.299999999999997,64.6,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30.08072472531205,16.297415210798466,0.02193230870430579
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,56,49,25.099999999999994,49.6,0,0,0,0,0,0,0,0,56.3,26.1,69.1,56.3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25.103187048659773,22.717270114505926,0.05766332314697864
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,60,16,11.5,61.0,0,0,0,0,0,0,0,0,94.6,24.1,85.3,58.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,15.913830462839549,8.071926870712621,0.025881900373560352
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Bournemouth,62,15,28.5,44.8,0,0,0,0,0,0,0,0,71.5,52.7,71.2,35.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,28.970502239346835,51.712601366910754,0.13576379623662266
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,66,15,6.0,49.7,0,0,1,0,0,0,0,0,78.0,13.5,93.8,49.7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.0074953183502355,36.42228347498348,0.10042414595563537
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,70,32,15.700000000000003,39.4,0,0,0,0,0,0,0,0,72.9,28.2,85.3,41.9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,18.94333655932872,13.922833090759124,0.02321969208924768
Premier League,2019/2020,Aston Villa,Bournemouth,2019-08-17,Aston Villa,70,39,9.700000000000003,48.5,0,1,0,0,0,0,0,0,91.0,19.2,90.3,48.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.81529418815351,61.11864827166456,0.07183171398817224
